"country","area_km2","co2_emissions","millionth_co2_per_km2"
"brazil",8511965,"1.413180722","0.16602285394735528"
"brazil",8511965,"1.449507777","0.17029061761884595"
"brazil",8511965,"1.536862787","0.18055323148062757"
"brazil",8511965,"1.597599174","0.18768864463141"
"brazil",8511965,"1.550121183","0.18211085019733986"
"brazil",8511965,"1.390352265","0.16334092832853517"
"brazil",8511965,"1.361098386","0.1599041332994203"
"brazil",8511965,"1.28724347","0.1512275332429116"
"brazil",8511965,"1.275133165","0.1498047941926453"
"brazil",8511965,"1.33986355","0.1574094289626426"
"brazil",8511965,"1.440047634","0.16917922406870797"
"brazil",8511965,"1.472977772","0.17304791220358634"
"brazil",8511965,"1.457685287","0.17125132528153017"
"brazil",8511965,"1.462631966","0.17183246947091535"
"brazil",8511965,"1.40189577","0.16469707875913495"
"brazil",8511965,"1.446313753","0.1699153782939662"
"brazil",8511965,"1.430744302","0.16808625293924492"
"brazil",8511965,"1.471087009","0.17282578217838065"
"brazil",8511965,"1.518847687","0.17843678715784195"
"brazil",8511965,"1.594541722","0.18732945001536075"
"brazil",8511965,"1.729996821","0.20324294343315558"
"brazil",8511965,"1.797434636","0.21116565164447926"
"brazil",8511965,"1.839317927","0.2160861712894731"
"brazil",8511965,"1.85802905","0.2182843855678448"
"brazil",8511965,"1.876441307","0.22044748856462637"
"brazil",8511965,"1.90429564","0.22371986256992363"
"brazil",8511965,"1.850682075","0.21742125055730374"
"brazil",8511965,"1.769005571","0.20782575715478152"
"brazil",8511965,"1.835946431","0.21569008225480252"
"brazil",8511965,"1.865977058","0.21921813094861176"
"brazil",8511965,"1.847654542","0.2170655708758201"
"brazil",8511965,"1.910334175","0.22442927984313846"
"brazil",8511965,"2.018593476","0.23714776505777455"
"brazil",8511965,"1.893620024","0.22246567320236865"
"brazil",8511965,"2.144736395","0.25196724786814795"
"brazil",8511965,"2.224711944","0.2613629102093348"
"brazil",8511965,"2.358548364","0.2770862384889975"
"brazil",8511965,"2.505408788","0.2943396487180105"
"brazil",8511965,"2.612933521","0.3069718356454708"
"bulgaria",110910,"2.833901121","25.551358047065186"
"bulgaria",110910,"3.269920074","29.482644252096293"
"bulgaria",110910,"3.835891818","34.58562634568569"
"bulgaria",110910,"4.259780927","38.40754600126228"
"bulgaria",110910,"5.262987916","47.45278077720675"
"bulgaria",110910,"5.645651942","50.90300191145974"
"bulgaria",110910,"5.905436715","53.24530443602921"
"bulgaria",110910,"6.638369161","59.85365756920026"
"bulgaria",110910,"7.112214403","64.12599768280587"
"bulgaria",110910,"7.869932816","70.95782901451628"
"bulgaria",110910,"7.213424372","65.03853910377784"
"bulgaria",110910,"7.532552676","67.91590186637815"
"bulgaria",110910,"7.715656701","69.56682626453882"
"bulgaria",110910,"7.983550221","71.98223984311603"
"bulgaria",110910,"8.210958036","74.0326213686773"
"bulgaria",110910,"8.377877479","75.53762040393111"
"bulgaria",110910,"8.347946173","75.26775018483455"
"bulgaria",110910,"8.628766462","77.7997156433144"
"bulgaria",110910,"9.236529547","83.27950182129655"
"bulgaria",110910,"8.968132006","80.85954382832927"
"bulgaria",110910,"8.744238667","78.84084994139391"
"bulgaria",110910,"9.03643153","81.47535416103146"
"bulgaria",110910,"10.10727531","91.1304238571815"
"bulgaria",110910,"10.10833662","91.13999296727076"
"bulgaria",110910,"9.749961471","87.9087681092778"
"bulgaria",110910,"9.992783476","90.09812889730412"
"bulgaria",110910,"10.21729994","92.12244107835181"
"bulgaria",110910,"10.214134","92.09389595167252"
"bulgaria",110910,"9.718843491","87.62819845820934"
"bulgaria",110910,"9.771261867","88.10081928590749"
"bulgaria",110910,"8.54301079","77.02651510233524"
"bulgaria",110910,"6.666757565","60.10961649084844"
"bulgaria",110910,"6.347137362","57.227818609683524"
"bulgaria",110910,"8.00979638","72.21888359931475"
"bulgaria",110910,"6.414520789","57.83536911910558"
"bulgaria",110910,"6.900326395","62.215547696330354"
"bulgaria",110910,"6.763241038","60.9795423135876"
"bulgaria",110910,"6.209849583","55.98998812550717"
"bulgaria",110910,"5.934325293","53.505773086286176"
"bulgaria",110910,"5.356718076","48.29788185014877"
"bulgaria",110910,"5.328034342","48.03926013885131"
"bulgaria",110910,"5.800066474","52.295252673338744"
"bulgaria",110910,"5.695266947","51.350346650437295"
"bulgaria",110910,"6.084370085","54.85862487602561"
"bulgaria",110910,"6.064891808","54.68300250653682"
"bulgaria",110910,"6.256282044","56.40863803083581"
"bulgaria",110910,"6.445333272","58.113184311604"
"bulgaria",110910,"6.925435282","62.44193744477504"
"bulgaria",110910,"6.772087541","61.059305211432694"
"bulgaria",110910,"5.731193724","51.67427395185285"
"bulgaria",110910,"5.964900206","53.781446271751875"
"bulgaria",110910,"6.71538056","60.548016950680726"
"bulgaria",110910,"6.119456526","55.17497543954558"
"bulgaria",110910,"5.450695963","49.14521650888108"
"bulgaria",110910,"5.871615869","52.9403648814354"
"burkina faso",274200,"0.009111902","0.03323086068563093"
"burkina faso",274200,"0.018729901","0.06830744347191832"
"burkina faso",274200,"0.017003116","0.06200990517870167"
"burkina faso",274200,"0.017504203","0.06383735594456601"
"burkina faso",274200,"0.021575284","0.07868447848285923"
"burkina faso",274200,"0.019841271","0.07236057986870897"
"burkina faso",274200,"0.019533659","0.07123872720641868"
"burkina faso",274200,"0.019216851","0.07008333698030635"
"burkina faso",274200,"0.018894962","0.06890941648431802"
"burkina faso",274200,"0.021889868","0.07983175784099197"
"burkina faso",274200,"0.025426341","0.09272917943107221"
"burkina faso",274200,"0.026268913","0.09580201677607586"
"burkina faso",274200,"0.027698405","0.10101533552151713"
"burkina faso",274200,"0.028443214","0.10373163384390956"
"burkina faso",274200,"0.033998445","0.1239914113785558"
"burkina faso",274200,"0.03574919","0.13037633114514954"
"burkina faso",274200,"0.033314914","0.12149859226841724"
"burkina faso",274200,"0.03896836","0.1421165572574763"
"burkina faso",274200,"0.053341702","0.19453574762946754"
"burkina faso",274200,"0.06100989","0.22250142231947484"
"burkina faso",274200,"0.06342019","0.23129172137126186"
"burkina faso",274200,"0.079795452","0.29101185995623635"
"burkina faso",274200,"0.080427283","0.2933161305616338"
"burkina faso",274200,"0.08092381","0.29512695113056164"
"burkina faso",274200,"0.061836945","0.22551766958424507"
"burkina faso",274200,"0.061686819","0.22497016411378554"
"burkina faso",274200,"0.060571874","0.22090398978847556"
"burkina faso",274200,"0.063518718","0.23165105032822758"
"burkina faso",274200,"0.066263378","0.24166075127644054"
"burkina faso",274200,"0.095737173","0.349150886214442"
"burkina faso",274200,"0.066173051","0.24133133114514949"
"burkina faso",274200,"0.069287423","0.2526893617797228"
"burkina faso",274200,"0.067840845","0.2474137308533917"
"burkina faso",274200,"0.0656434","0.23939970824215903"
"burkina faso",274200,"0.065745043","0.23977039752005838"
"burkina faso",274200,"0.062147134","0.2266489204959883"
"burkina faso",274200,"0.068229866","0.24883247994164842"
"burkina faso",274200,"0.075639822","0.2758563894967177"
"burkina faso",274200,"0.078563833","0.2865201787016776"
"burkina faso",274200,"0.08255275","0.30106765134938"
"burkina faso",274200,"0.089716851","0.32719493435448577"
"burkina faso",274200,"0.083504269","0.30453781546316555"
"burkina faso",274200,"0.081733493","0.29807984318016045"
"burkina faso",274200,"0.085194017","0.3107002808169219"
"burkina faso",274200,"0.084705971","0.30892039022611234"
"burkina faso",274200,"0.083875344","0.3058911159737418"
"burkina faso",274200,"0.098375854","0.35877408460977384"
"burkina faso",274200,"0.115526282","0.42132123267687815"
"burkina faso",274200,"0.130556631","0.47613650984682715"
"burkina faso",274200,"0.127633346","0.4654753683442743"
"burkina faso",274200,"0.125717252","0.45848742523705327"
"burkina faso",274200,"0.13749616","0.5014447848285922"
"burkina faso",274200,"0.158662722","0.5786386652078775"
"burkina faso",274200,"0.179131863","0.6532890700218819"
"burkina faso",274200,"0.162018438","0.5908768708971553"
"burundi",27830,"0","0"
"burundi",27830,"0","0"
"burundi",27830,"0.015135584","0.5438585698886095"
"burundi",27830,"0.016081017","0.5778302910528207"
"burundi",27830,"0.015752291","0.5660183614804168"
"burundi",27830,"0.01185052","0.4258181818181818"
"burundi",27830,"0.015035846","0.5402747394897592"
"burundi",27830,"0.014653491","0.5265357887172116"
"burundi",27830,"0.016483729","0.59230071864894"
"burundi",27830,"0.021482736","0.7719272727272726"
"burundi",27830,"0.017918274","0.6438474308300396"
"burundi",27830,"0.020776222","0.7465404958677686"
"burundi",27830,"0.02054534","0.7382443406395975"
"burundi",27830,"0.020343256","0.7309829680201222"
"burundi",27830,"0.025141021","0.9033784045993533"
"burundi",27830,"0.020807754","0.7476735177865613"
"burundi",27830,"0.023338905","0.8386239669421487"
"burundi",27830,"0.025686967","0.9229955803090191"
"burundi",27830,"0.025998755","0.9341988860941429"
"burundi",27830,"0.027154689","0.9757344232842255"
"burundi",27830,"0.035282532","1.2677877111031262"
"burundi",27830,"0.036957755","1.3279825727632053"
"burundi",27830,"0.036002497","1.2936578153072225"
"burundi",27830,"0.045658809","1.6406327344592166"
"burundi",27830,"0.04761201","1.7108160258713618"
"burundi",27830,"0.048627431","1.7473025871361838"
"burundi",27830,"0.048025444","1.7256717211642114"
"burundi",27830,"0.04960198","1.7823205174272367"
"burundi",27830,"0.043986706","1.5805499820337765"
"burundi",27830,"0.05044046","1.8124491555874955"
"burundi",27830,"0.038429978","1.380883147682357"
"burundi",27830,"0.042831657","1.5390462450592886"
"burundi",27830,"0.038053034","1.3673386273805246"
"burundi",27830,"0.039212129","1.4089877470355732"
"burundi",27830,"0.039784593","1.4295577793747754"
"burundi",27830,"0.039811807","1.4305356449874236"
"burundi",27830,"0.039936892","1.4350302551203737"
"burundi",27830,"0.040730269","1.4635382321236077"
"burundi",27830,"0.040312586","1.4485298598634566"
"burundi",27830,"0.040373064","1.450702982393101"
"burundi",27830,"0.04254013","1.5285709665828244"
"burundi",27830,"0.031468942","1.1307560905497664"
"burundi",27830,"0.031724704","1.1399462450592885"
"burundi",27830,"0.023352787","0.8391227811713978"
"burundi",27830,"0.027765918","0.9976973769313691"
"burundi",27830,"0.020912001","0.7514193675889328"
"burundi",27830,"0.024582112","0.883295436579231"
"burundi",27830,"0.023786811","0.8547183255479699"
"burundi",27830,"0.023465617","0.8431770391663673"
"burundi",27830,"0.02270678","0.8159101688825009"
"burundi",27830,"0.024515417","0.88089892202659"
"burundi",27830,"0.02701619","0.9707578153072224"
"burundi",27830,"0.030538543","1.0973245777937477"
"burundi",27830,"0.030365223","1.0910967660797701"
"burundi",27830,"0.044699992","1.6061800934243622"
"cambodia",181040,"0.041012378","0.22653766018559438"
"cambodia",181040,"0.048702138","0.2690131352187362"
"cambodia",181040,"0.051095882","0.28223531816173225"
"cambodia",181040,"0.062860309","0.34721779164825456"
"cambodia",181040,"0.053863026","0.29752002872293415"
"cambodia",181040,"0.062371689","0.34451883009279716"
"cambodia",181040,"0.071279196","0.39372070260715863"
"cambodia",181040,"0.062524753","0.3453643007070261"
"cambodia",181040,"0.072476908","0.4003364339372515"
"cambodia",181040,"0.195591155","1.080375359036677"
"cambodia",181040,"0.167716323","0.9264047889969068"
"cambodia",181040,"0.034925536","0.19291612903225808"
"cambodia",181040,"0.016069873","0.0887642123287671"
"cambodia",181040,"0.017229279","0.09516835505965532"
"cambodia",181040,"0.009735395","0.05377482876712329"
"cambodia",181040,"0.009746896","0.05383835616438355"
"cambodia",181040,"0.009904542","0.05470913610251879"
"cambodia",181040,"0.010191714","0.05629537118868758"
"cambodia",181040,"0.007379049","0.040759218957136543"
"cambodia",181040,"0.004332981","0.023933832302253644"
"cambodia",181040,"0.042730219","0.23602639748121962"
"cambodia",181040,"0.044548269","0.24606865333627928"
"cambodia",181040,"0.048753425","0.2692964262041538"
"cambodia",181040,"0.051143676","0.28249931506849313"
"cambodia",181040,"0.055143946","0.30459537118868757"
"cambodia",181040,"0.054185937","0.29930367322138757"
"cambodia",181040,"0.05435357","0.30022961776403007"
"cambodia",181040,"0.05322867","0.2940160737958462"
"cambodia",181040,"0.053466774","0.29533127485638533"
"cambodia",181040,"0.051895486","0.2866520437472382"
"cambodia",181040,"0.140541961","0.7763033638974811"
"cambodia",181040,"0.140532886","0.7762532368537339"
"cambodia",181040,"0.140219406","0.7745216858152894"
"cambodia",181040,"0.139019468","0.7678936588599204"
"cambodia",181040,"0.14322693","0.7911341692443659"
"cambodia",181040,"0.145563149","0.8040386047282368"
"cambodia",181040,"0.147242031","0.8133121464869641"
"cambodia",181040,"0.136312463","0.7529411345558992"
"cambodia",181040,"0.168168842","0.9289043415819709"
"cambodia",181040,"0.159495705","0.8809970448519664"
"cambodia",181040,"0.162605853","0.8981763864339373"
"cambodia",181040,"0.181496489","1.0025214814405656"
"cambodia",181040,"0.174678089","0.9648590863897482"
"cambodia",181040,"0.185116119","1.02251501878038"
"cambodia",181040,"0.187188214","1.0339605280600972"
"cambodia",181040,"0.209134707","1.1551850806451613"
"cambodia",181040,"0.222560526","1.2293444874060981"
"cambodia",181040,"0.253313204","1.3992112461334514"
"cambodia",181040,"0.280759695","1.5508158141847104"
"cambodia",181040,"0.330179775","1.8237946034025632"
"cambodia",181040,"0.35024558","1.9346309102960673"
"cambodia",181040,"0.358090126","1.9779613676535572"
"cambodia",181040,"0.369169716","2.0391610472823682"
"cambodia",181040,"0.37289047","2.059713157313301"
"cambodia",181040,"0.437653585","2.4174413665488292"
"cameroon",475440,"0.052416901","0.11024924490997813"
"cameroon",475440,"0.053426318","0.11237236664984014"
"cameroon",475440,"0.053659482","0.11286278394750127"
"cameroon",475440,"0.054492268","0.11461439508665658"
"cameroon",475440,"0.05978413","0.1257448468786808"
"cameroon",475440,"0.053986781","0.11355119678613494"
"cameroon",475440,"0.058325699","0.1226773073363621"
"cameroon",475440,"0.075734169","0.1592928003533569"
"cameroon",475440,"0.081601725","0.17163411786976276"
"cameroon",475440,"0.089986428","0.18926978798586572"
"cameroon",475440,"0.097865229","0.20584138692579504"
"cameroon",475440,"0.121143191","0.25480226947669526"
"cameroon",475440,"0.1254875","0.26393971899713947"
"cameroon",475440,"0.127383274","0.26792712855460205"
"cameroon",475440,"0.134591331","0.28308794169611307"
"cameroon",475440,"0.156010009","0.3281381646474844"
"cameroon",475440,"0.142576737","0.29988376451287235"
"cameroon",475440,"0.198516271","0.4175422156318358"
"cameroon",475440,"0.246541225","0.5185538133097762"
"cameroon",475440,"0.218733889","0.46006623128049806"
"cameroon",475440,"0.452983539","0.9527669926804644"
"cameroon",475440,"0.601091068","1.264283753996298"
"cameroon",475440,"0.692051635","1.455602462981659"
"cameroon",475440,"0.696833203","1.4656596058388018"
"cameroon",475440,"0.620822168","1.3057844691233385"
"cameroon",475440,"0.643039097","1.3525136652364125"
"cameroon",475440,"0.191895709","0.40361708943294633"
"cameroon",475440,"0.17188426","0.36152671209826687"
"cameroon",475440,"0.198656087","0.41783629269729095"
"cameroon",475440,"0.668197763","1.4054302603903752"
"cameroon",475440,"0.147239223","0.3096904404341242"
"cameroon",475440,"0.090935492","0.19126596836614507"
"cameroon",475440,"0.303053026","0.637415922093219"
"cameroon",475440,"0.303015682","0.6373373759044254"
"cameroon",475440,"0.288515729","0.6068394098098603"
"cameroon",475440,"0.310886377","0.65389192537439"
"cameroon",475440,"0.319433021","0.6718682083964328"
"cameroon",475440,"0.224195366","0.4715534368164227"
"cameroon",475440,"0.217921459","0.4583574352179034"
"cameroon",475440,"0.203822084","0.42870201076897185"
"cameroon",475440,"0.221240439","0.46533829505300356"
"cameroon",475440,"0.21478626","0.4517631246845028"
"cameroon",475440,"0.20893307","0.43945202338886086"
"cameroon",475440,"0.225901762","0.47514252481911495"
"cameroon",475440,"0.229249619","0.48218412207639233"
"cameroon",475440,"0.208439099","0.4384130468618543"
"cameroon",475440,"0.211886527","0.4456640732794885"
"cameroon",475440,"0.311484739","0.6551504690392058"
"cameroon",475440,"0.287986298","0.6057258497391889"
"cameroon",475440,"0.339833528","0.7147768971899714"
"cameroon",475440,"0.33332691","0.7010914310954063"
"cameroon",475440,"0.275905671","0.5803164878849066"
"cameroon",475440,"0.285198098","0.599861387346458"
"cameroon",475440,"0.306783421","0.6452621171967019"
"cameroon",475440,"0.308791722","0.6494862064613831"
"canada",9984670,"10.77084729","1.078738435020887"
"canada",9984670,"10.62789765","1.064421523195058"
"canada",9984670,"11.13062748","1.114771693005377"
"canada",9984670,"11.1321024","1.1149194114577647"
"canada",9984670,"12.3053704","1.2324263495939274"
"canada",9984670,"12.81400147","1.2833675494533119"
"canada",9984670,"12.93491815","1.2954777824404813"
"canada",9984670,"13.8103546","1.3831558378995"
"canada",9984670,"14.6326452","1.46551114859079"
"canada",9984670,"14.61864861","1.4641093406191692"
"canada",9984670,"16.01414875","1.603873613249111"
"canada",9984670,"16.05533218","1.6079982793622623"
"canada",9984670,"17.15406592","1.7180403478532593"
"canada",9984670,"16.96713528","1.6993185833883344"
"canada",9984670,"17.09800561","1.7124257096128368"
"canada",9984670,"17.16020892","1.718655591021035"
"canada",9984670,"17.02862407","1.7054769030924408"
"canada",9984670,"17.20283524","1.7229247676688362"
"canada",9984670,"17.35562946","1.7382276489858954"
"canada",9984670,"18.26610116","1.829414608594976"
"canada",9984670,"18.07962055","1.810737916225574"
"canada",9984670,"17.32493528","1.7351535183436204"
"canada",9984670,"16.51518883","1.6540545486230391"
"canada",9984670,"16.11132555","1.6136062133250273"
"canada",9984670,"16.62025251","1.6645770476139923"
"canada",9984670,"16.33299046","1.6358067377289385"
"canada",9984670,"15.51911259","1.5542939916892595"
"canada",9984670,"16.31019464","1.6335236557642865"
"canada",9984670,"17.02217437","1.7048309428353663"
"canada",9984670,"16.98419297","1.701026971347075"
"canada",9984670,"15.71554138","1.573967029456156"
"canada",9984670,"15.22180457","1.5245175423924877"
"canada",9984670,"15.54314788","1.556701210956396"
"canada",9984670,"15.5337111","1.5557560840768898"
"canada",9984670,"15.75307185","1.5777258387107436"
"canada",9984670,"15.95907715","1.5983579978106437"
"canada",9984670,"16.1910295","1.6215888457004588"
"canada",9984670,"16.56173401","1.658716212954459"
"canada",9984670,"16.79757271","1.6823362925364584"
"canada",9984670,"16.95288535","1.697891402520063"
"canada",9984670,"17.41463895","1.7441376580297596"
"canada",9984670,"17.01842806","1.7044557366442759"
"canada",9984670,"16.56039221","1.6585818269407"
"canada",9984670,"17.47884132","1.7505677523643746"
"canada",9984670,"17.28827609","1.7314819708613305"
"canada",9984670,"17.28759686","1.7314139435755012"
"canada",9984670,"16.69635141","1.672198621486739"
"canada",9984670,"16.85532052","1.6881199398678173"
"canada",9984670,"16.8745152","1.6900423549301082"
"canada",9984670,"15.96140637","1.5985912774282978"
"canada",9984670,"15.72334502","1.5747485915909087"
"canada",9984670,"15.64133183","1.56653468066546"
"canada",9984670,"14.90621636","1.4929102674399855"
"canada",9984670,"14.7410813","1.4763714073674943"
"canada",9984670,"15.15892722","1.5182201534953084"
"central african republic",622984,"0.058606829","0.09407437269657005"
"central african republic",622984,"0.057669852","0.09257035814723974"
"central african republic",622984,"0.047257895","0.07585731736288573"
"central african republic",622984,"0.046436237","0.07453841029625159"
"central african republic",622984,"0.045591987","0.07318323905589871"
"central african republic",622984,"0.053673037","0.08615475999383611"
"central african republic",622984,"0.050412458","0.08092095142090326"
"central african republic",622984,"0.053664399","0.08614089446919986"
"central african republic",622984,"0.105120187","0.16873657589922053"
"central african republic",622984,"0.105133004","0.16875714946130238"
"central african republic",622984,"0.115407168","0.18524900800020547"
"central african republic",622984,"0.099618694","0.15990570223312314"
"central african republic",622984,"0.090311396","0.14496583539866192"
"central african republic",622984,"0.085150669","0.13668195170341452"
"central african republic",622984,"0.059071767","0.09482068078794961"
"central african republic",622984,"0.052429397","0.08415849684743108"
"central african republic",622984,"0.064268453","0.10316228506671118"
"central african republic",622984,"0.062916714","0.10099250382032283"
"central african republic",622984,"0.070260382","0.1127803956441899"
"central african republic",622984,"0.047962025","0.07698757110937039"
"central african republic",622984,"0.048351881","0.07761335925160197"
"central african republic",622984,"0.059917189","0.09617773329652127"
"central african republic",622984,"0.061238804","0.09829916017104774"
"central african republic",622984,"0.060905603","0.09776431336920371"
"central african republic",622984,"0.060663368","0.09737548315847598"
"central african republic",622984,"0.063468636","0.10187843668537232"
"central african republic",622984,"0.06211041","0.09969824265149665"
"central african republic",622984,"0.09836522","0.1578936537695992"
"central african republic",622984,"0.085754757","0.13765162026633107"
"central african republic",622984,"0.090815789","0.1457754757746587"
"central african republic",622984,"0.070551039","0.11324695176762162"
"central african republic",622984,"0.071339711","0.11451291044392793"
"central african republic",622984,"0.0731111","0.11735630449578158"
"central african republic",622984,"0.073432718","0.11787255852477752"
"central african republic",622984,"0.074860248","0.12016399779127555"
"central african republic",622984,"0.072824403","0.11689610487588765"
"central african republic",622984,"0.07094059","0.11387225033066659"
"central african republic",622984,"0.07242259","0.11625112362436274"
"central african republic",622984,"0.071746964","0.11516662386192902"
"central african republic",622984,"0.074205442","0.11911291782774516"
"central african republic",622984,"0.073532858","0.11803330101575643"
"central african republic",622984,"0.066009622","0.1059571706496475"
"central african republic",622984,"0.064618813","0.10372467511204139"
"central african republic",622984,"0.060468193","0.09706219260847791"
"central african republic",622984,"0.059266517","0.09513328913744173"
"central african republic",622984,"0.058114364","0.09328387887971441"
"central african republic",622984,"0.060551681","0.09719620568104478"
"central african republic",622984,"0.060272129","0.09674747505553914"
"central african republic",622984,"0.059209298","0.09504144247685334"
"central african republic",622984,"0.058332152","0.09363346731216211"
"central african republic",622984,"0.060186452","0.09660994824907221"
"central african republic",622984,"0.063071953","0.10124168999524867"
"central african republic",622984,"0.066125464","0.10614311764026041"
"central african republic",622984,"0.066778524","0.10719139496359457"
"central african republic",622984,"0.067357126","0.10812015396864126"
"chad",1284000,"0.018325172","0.01427194080996885"
"chad",1284000,"0.016775107","0.01306472507788162"
"chad",1284000,"0.027021667","0.02104491199376947"
"chad",1284000,"0.02879627","0.0224270015576324"
"chad",1284000,"0.030496935","0.023751507009345793"
"chad",1284000,"0.032131813","0.02502477647975078"
"chad",1284000,"0.025010757","0.019478782710280376"
"chad",1284000,"0.034163021","0.02660671417445483"
"chad",1284000,"0.03562878","0.027748271028037383"
"chad",1284000,"0.045215808","0.035214803738317764"
"chad",1284000,"0.034218318","0.026649780373831776"
"chad",1284000,"0.040348732","0.031424246105919"
"chad",1284000,"0.031717629","0.024702203271028036"
"chad",1284000,"0.041287764","0.03215557943925233"
"chad",1284000,"0.037587492","0.0292737476635514"
"chad",1284000,"0.044844596","0.03492569781931464"
"chad",1284000,"0.043935794","0.03421790809968848"
"chad",1284000,"0.046535008","0.03624221806853583"
"chad",1284000,"0.044809306","0.03489821339563862"
"chad",1284000,"0.04560177","0.03551539719626168"
"chad",1284000,"0.046300197","0.036059343457943926"
"chad",1284000,"0.045312344","0.03528998753894081"
"chad",1284000,"0.043523728","0.03389698442367601"
"chad",1284000,"0.042495521","0.03309620015576324"
"chad",1284000,"0.043641043","0.03398835124610592"
"chad",1284000,"0.03526376","0.027463987538940807"
"chad",1284000,"0.035640731","0.027757578660436138"
"chad",1284000,"0.036582966","0.028491406542056074"
"chad",1284000,"0.011808661","0.00919677647975078"
"chad",1284000,"0.01778272","0.013849470404984422"
"chad",1284000,"0.023982384","0.018677869158878504"
"chad",1284000,"0.010720343","0.008349176791277259"
"chad",1284000,"0.013267948","0.010333292834890966"
"chad",1284000,"0.013966497","0.010877334112149532"
"chad",1284000,"0.015141601","0.01179252414330218"
"chad",1284000,"0.015692971","0.012221940031152647"
"chad",1284000,"0.017194653","0.013391474299065422"
"chad",1284000,"0.019059523","0.014843865264797506"
"chad",1284000,"0.019349559","0.015069749999999998"
"chad",1284000,"0.02003443","0.015603138629283489"
"chad",1284000,"0.021065496","0.01640614953271028"
"chad",1284000,"0.019860335","0.015467550623052958"
"chad",1284000,"0.018702477","0.014565792056074766"
"chad",1284000,"0.040683957","0.03168532476635514"
"chad",1284000,"0.038799182","0.030217431464174455"
"chad",1284000,"0.039587752","0.030831582554517133"
"chad",1284000,"0.038924373","0.030314932242990655"
"chad",1284000,"0.042710388","0.03326354205607476"
"chad",1284000,"0.045576876","0.035496009345794395"
"chad",1284000,"0.042506207","0.03310452258566978"
"chad",1284000,"0.043259799","0.033691432242990656"
"chad",1284000,"0.043608889","0.03396330919003115"
"chad",1284000,"0.047899959","0.03730526401869159"
"chad",1284000,"0.052978407","0.04126044158878504"
"chad",1284000,"0.053407242","0.04159442523364486"
"chile",756950,"1.658786375","2.191408118105555"
"chile",756950,"1.743012817","2.302678931237202"
"chile",756950,"1.973031759","2.6065549362573486"
"chile",756950,"2.006373934","2.650602990950525"
"chile",756950,"1.986496835","2.6243435299557434"
"chile",756950,"1.976347501","2.610935333905806"
"chile",756950,"2.053282564","2.7125735702490252"
"chile",756950,"2.068179502","2.732253784265804"
"chile",756950,"2.241519003","2.9612510773498912"
"chile",756950,"2.343375155","3.095812345597463"
"chile",756950,"2.521098249","3.330600764911817"
"chile",756950,"2.725154075","3.600177125305502"
"chile",756950,"2.790261839","3.6861904207675535"
"chile",756950,"2.693678903","3.5585955518858574"
"chile",756950,"2.488784038","3.2879107444349027"
"chile",756950,"2.172717615","2.8703581676464758"
"chile",756950,"2.240723656","2.960200351410265"
"chile",756950,"2.115710114","2.795046058524341"
"chile",756950,"2.069415145","2.7338861813858246"
"chile",756950,"2.209021032","2.9183182931501417"
"chile",756950,"2.212528246","2.922951642776934"
"chile",756950,"2.120031283","2.8007547169562055"
"chile",756950,"1.755452166","2.3191124460003962"
"chile",756950,"1.75005299","2.311979641984279"
"chile",756950,"1.838033604","2.4282100587885593"
"chile",756950,"1.754334175","2.317635477904749"
"chile",756950,"1.787562703","2.361533394543893"
"chile",756950,"1.793339974","2.3691656965453465"
"chile",756950,"2.095843165","2.768800006605456"
"chile",756950,"2.480093742","3.2764300706783804"
"chile",756950,"2.509652817","3.3154803051720725"
"chile",756950,"2.321075596","3.066352593962613"
"chile",756950,"2.367010235","3.127036442301341"
"chile",756950,"2.483157938","3.2804781531144727"
"chile",756950,"2.689741811","3.553394294207015"
"chile",756950,"2.90282435","3.8348957659026355"
"chile",756950,"3.324776296","4.392332777594293"
"chile",756950,"3.814010139","5.038655312768347"
"chile",756950,"3.84848448","5.084199062025233"
"chile",756950,"4.056171947","5.3585731514631085"
"chile",756950,"3.833506699","5.064412047030848"
"chile",756950,"3.43772838","4.541552784199749"
"chile",756950,"3.517039182","4.646329588480085"
"chile",756950,"3.508135131","4.634566524869542"
"chile",756950,"3.73249299","4.930963722835061"
"chile",756950,"3.82001803","5.046592284827267"
"chile",756950,"3.963081057","5.235591593896559"
"chile",756950,"4.333797151","5.7253413712926875"
"chile",756950,"4.300340466","5.681142038443754"
"chile",756950,"3.956216401","5.226522757117379"
"chile",756950,"4.234476106","5.594129210647995"
"chile",756950,"4.59822558","6.074675447519652"
"chile",756950,"4.653625241","6.147863453332453"
"chile",756950,"4.736431087","6.257257529559415"
"chile",756950,"4.6490622","6.141835259924698"
"china",9596960,"1.170381372","0.12195334480918957"
"china",9596960,"0.836046901","0.08711580552591654"
"china",9596960,"0.661428164","0.06892059193744686"
"china",9596960,"0.640001899","0.06668798234024109"
"china",9596960,"0.625646054","0.06519210812590653"
"china",9596960,"0.665524211","0.06934739865540755"
"china",9596960,"0.710891382","0.07407464259515513"
"china",9596960,"0.574162147","0.05982750235491239"
"china",9596960,"0.605451997","0.06308789418732598"
"china",9596960,"0.725149509","0.07556033462679848"
"china",9596960,"0.942934535","0.09825346099181408"
"china",9596960,"1.042239697","0.10860102542888582"
"china",9596960,"1.080676637","0.11260614163235025"
"china",9596960,"1.098195691","0.1144316211592004"
"china",9596960,"1.097367111","0.11434528340224405"
"china",9596960,"1.250124095","0.1302625096905687"
